root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
NPORT-P,,2024-01-25,2023-11-30,NUVEEN INVESTMENT FUNDS INC,,0000820892,820892,"Chicago, Illinois",Maryland,811-05309,24559343,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05309&action=getcompany,https://www.sec.gov/Archives/edgar/data/820892/000175272424012459/0001752724-24-012459-index.html,https://www.sec.gov/Archives/edgar/data/820892/000175272424012459/primary_doc.xml
NPORT-P,,2024-02-26,2023-12-31,MFS MUNICIPAL SERIES TRUST,,0000751656,751656,"Boston, Massachusetts",Massachusetts,811-04096,24673968,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04096&action=getcompany,https://www.sec.gov/Archives/edgar/data/751656/000175272424037841/0001752724-24-037841-index.html,https://www.sec.gov/Archives/edgar/data/751656/000175272424037841/primary_doc.xml
10-K,Annual report,2024-03-08,2023-12-31,"TaskUs, Inc.",TASK,0001829864,1829864,"New Braunfels, Texas",Delaware,001-40482,24735048,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40482&action=getcompany,https://www.sec.gov/Archives/edgar/data/1829864/000182986424000011/0001829864-24-000011-index.html,https://www.sec.gov/Archives/edgar/data/1829864/000182986424000011/exhibit9912023.htm
10-K,Annual report,2024-03-15,2023-12-31,Blackstone Private Credit Fund,,0001803498,1803498,"New York, New York",[],814-01358,24755558,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=814-01358&action=getcompany,https://www.sec.gov/Archives/edgar/data/1803498/000180349824000007/0001803498-24-000007-index.html,https://www.sec.gov/Archives/edgar/data/1803498/000180349824000007/bcred-20231231xexx991.htm
10-K,Annual report,2024-02-28,2023-12-31,Blackstone Secured Lending Fund,BXSL,0001736035,1736035,"New York, New York",Delaware,814-01299,24690096,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=814-01299&action=getcompany,https://www.sec.gov/Archives/edgar/data/1736035/000173603524000006/0001736035-24-000006-index.html,https://www.sec.gov/Archives/edgar/data/1736035/000173603524000006/bxsl-20231231xex991.htm
NPORT-P,,2024-01-26,2023-11-30,SEI TAX EXEMPT TRUST,,0000701817,701817,"Oak, Pennsylvania",Massachusetts,811-03447,24567982,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03447&action=getcompany,https://www.sec.gov/Archives/edgar/data/701817/000175272424015816/0001752724-24-015816-index.html,https://www.sec.gov/Archives/edgar/data/701817/000175272424015816/STET_Sch_F.htm
NPORT-P,,2024-03-27,2024-01-31,"BLACKROCK INVESTMENT QUALITY MUNICIPAL TRUST, INC.",BKN,0000894242,894242,"Wilmington, Delaware",Maryland,811-07354,24788442,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07354&action=getcompany,https://www.sec.gov/Archives/edgar/data/894242/000175272424070862/0001752724-24-070862-index.html,https://www.sec.gov/Archives/edgar/data/894242/000175272424070862/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,SEI TAX EXEMPT TRUST,,0000701817,701817,"Oak, Pennsylvania",Massachusetts,811-03447,24567986,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03447&action=getcompany,https://www.sec.gov/Archives/edgar/data/701817/000175272424015818/0001752724-24-015818-index.html,https://www.sec.gov/Archives/edgar/data/701817/000175272424015818/primary_doc.xml
N-CSRS,Semi-annual shareholder report,2024-02-29,2023-12-31,ALLSPRING FUNDS TRUST,,0001081400,10814,"Charlotte, North Carolina",Delaware,811-09253,24699048,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09253&action=getcompany,https://www.sec.gov/Archives/edgar/data/10814/000119312524051950/0001193125-24-051950-index.html,https://www.sec.gov/Archives/edgar/data/10814/000119312524051950/d696618dncsrs.htm
NPORT-P,,2024-01-26,2023-11-30,SEI TAX EXEMPT TRUST,,0000701817,701817,"Oak, Pennsylvania",Massachusetts,811-03447,24567990,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03447&action=getcompany,https://www.sec.gov/Archives/edgar/data/701817/000175272424015821/0001752724-24-015821-index.html,https://www.sec.gov/Archives/edgar/data/701817/000175272424015821/STET_Sch_F.htm
10-K,Annual report,2024-02-28,2023-12-31,"['HOST HOTELS & RESORTS, INC.', 'HOST HOTELS & RESORTS L.P.']",HST,"['0001070750', '0001061937']","['107075', '1061937']","['Bethesda, Maryland', 'Bethesda, Maryland']","['Maryland', 'Delaware']","['001-14625', '000-25087']","['24693521', '24693522']","['https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-14625&action=getcompany', 'https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-25087&action=getcompany']","['https://www.sec.gov/Archives/edgar/data/107075/000107075024000081/0001070750-24-000081-index.html', 'https://www.sec.gov/Archives/edgar/data/1061937/000107075024000081/0001070750-24-000081-index.html']","['https://www.sec.gov/Archives/edgar/data/107075/000107075024000081/hst-20231231xexx991.htm', 'https://www.sec.gov/Archives/edgar/data/1061937/000107075024000081/hst-20231231xexx991.htm']"
N-CSR,Annual shareholder report,2024-03-07,2023-12-31,Blackstone Long-Short Credit Income Fund,BGX,0001504234,1504234,"New York, New York",[],811-22488,24731217,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22488&action=getcompany,https://www.sec.gov/Archives/edgar/data/1504234/000139834424005555/0001398344-24-005555-index.html,https://www.sec.gov/Archives/edgar/data/1504234/000139834424005555/fp0086808-1_ex99irannotice.htm
10-K,Annual report,2024-03-15,2023-12-31,Blackstone Private Equity Strategies Fund L.P.,,0001930054,1930054,"New York, New York",Delaware,000-56446,24754620,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-56446&action=getcompany,https://www.sec.gov/Archives/edgar/data/1930054/000119312524069114/0001193125-24-069114-index.html,https://www.sec.gov/Archives/edgar/data/1930054/000119312524069114/d803408dex991.htm
NPORT-P,,2024-02-26,2023-12-31,MFS MUNICIPAL SERIES TRUST,,0000751656,751656,"Boston, Massachusetts",Massachusetts,811-04096,24673966,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04096&action=getcompany,https://www.sec.gov/Archives/edgar/data/751656/000175272424037838/0001752724-24-037838-index.html,https://www.sec.gov/Archives/edgar/data/751656/000175272424037838/edgar.htm
10-K,Annual report,2024-02-29,2023-12-31,"Alight, Inc. / Delaware",ALIT,0001809104,1809104,"Lincolnshire, Illinois",Delaware,001-39299,24703012,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39299&action=getcompany,https://www.sec.gov/Archives/edgar/data/1809104/000095017024022978/0000950170-24-022978-index.html,https://www.sec.gov/Archives/edgar/data/1809104/000095017024022978/alit-ex99_1.htm
NPORT-P,,2024-01-26,2023-11-30,SEI TAX EXEMPT TRUST,,0000701817,701817,"Oak, Pennsylvania",Massachusetts,811-03447,24567989,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03447&action=getcompany,https://www.sec.gov/Archives/edgar/data/701817/000175272424015820/0001752724-24-015820-index.html,https://www.sec.gov/Archives/edgar/data/701817/000175272424015820/STET_Sch_F.htm
NPORT-P,,2024-01-26,2023-11-30,JOHN HANCOCK MUNICIPAL SECURITIES TRUST,,0000857769,857769,"Boston, Massachusetts",Massachusetts,811-05968,24566571,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05968&action=getcompany,https://www.sec.gov/Archives/edgar/data/857769/000114554924004008/0001145549-24-004008-index.html,https://www.sec.gov/Archives/edgar/data/857769/000114554924004008/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,SEI TAX EXEMPT TRUST,,0000701817,701817,"Oak, Pennsylvania",Massachusetts,811-03447,24567991,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03447&action=getcompany,https://www.sec.gov/Archives/edgar/data/701817/000175272424015822/0001752724-24-015822-index.html,https://www.sec.gov/Archives/edgar/data/701817/000175272424015822/STET_Sch_F.htm
NPORT-P,,2024-02-28,2023-12-31,EATON VANCE INVESTMENT TRUST,,0000779991,779991,"Boston, Massachusetts",[],811-04443,24694198,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04443&action=getcompany,https://www.sec.gov/Archives/edgar/data/779991/000175272424046114/0001752724-24-046114-index.html,https://www.sec.gov/Archives/edgar/data/779991/000175272424046114/NPORT_FJ1B_38666173_1223.htm
NPORT-P,,2024-03-26,2024-01-31,COLUMBIA FUNDS SERIES TRUST I,,0000773757,773757,"Boston, Massachusetts",Massachusetts,811-04367,24782005,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04367&action=getcompany,https://www.sec.gov/Archives/edgar/data/773757/000114554924017413/0001145549-24-017413-index.html,https://www.sec.gov/Archives/edgar/data/773757/000114554924017413/primary_doc.xml
NPORT-P,,2024-01-23,2023-11-30,WESTERN ASSET INTERMEDIATE MUNI FUND INC.,SBI,0000882300,8823,"New York, New York",Maryland,811-06506,24552649,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-06506&action=getcompany,https://www.sec.gov/Archives/edgar/data/8823/000175272424009931/0001752724-24-009931-index.html,https://www.sec.gov/Archives/edgar/data/8823/000175272424009931/primary_doc.xml
NPORT-P,,2024-02-27,2023-12-31,PIMCO FUNDS,,0000810893,810893,"Newport Beach, California",Massachusetts,811-05028,24683279,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05028&action=getcompany,https://www.sec.gov/Archives/edgar/data/810893/000081089324001355/0000810893-24-001355-index.html,https://www.sec.gov/Archives/edgar/data/810893/000081089324001355/primary_doc.xml
NPORT-P,,2024-02-28,2023-12-31,ALLSPRING FUNDS TRUST,,0001081400,10814,"Charlotte, North Carolina",Delaware,811-09253,24691702,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09253&action=getcompany,https://www.sec.gov/Archives/edgar/data/10814/000175272424045174/0001752724-24-045174-index.html,https://www.sec.gov/Archives/edgar/data/10814/000175272424045174/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,SEI TAX EXEMPT TRUST,,0000701817,701817,"Oak, Pennsylvania",Massachusetts,811-03447,24567981,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03447&action=getcompany,https://www.sec.gov/Archives/edgar/data/701817/000175272424015817/0001752724-24-015817-index.html,https://www.sec.gov/Archives/edgar/data/701817/000175272424015817/STET_Sch_F.htm
NPORT-P,,2024-01-29,2023-11-30,Invesco Exchange-Traded Self-Indexed Fund Trust,,0001657201,1657201,"Downers Grove, Illinois",Delaware,811-23304,24570745,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-23304&action=getcompany,https://www.sec.gov/Archives/edgar/data/1657201/000175272424016932/0001752724-24-016932-index.html,https://www.sec.gov/Archives/edgar/data/1657201/000175272424016932/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,EATON VANCE MUNICIPALS TRUST,,0000778365,778365,"Boston, Massachusetts",[],811-04409,24565069,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04409&action=getcompany,https://www.sec.gov/Archives/edgar/data/778365/000175272424014825/0001752724-24-014825-index.html,https://www.sec.gov/Archives/edgar/data/778365/000175272424014825/primary_doc.xml
NPORT-P,,2024-02-26,2023-12-31,MFS MUNICIPAL SERIES TRUST,,0000751656,751656,"Boston, Massachusetts",Massachusetts,811-04096,24673960,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04096&action=getcompany,https://www.sec.gov/Archives/edgar/data/751656/000175272424037834/0001752724-24-037834-index.html,https://www.sec.gov/Archives/edgar/data/751656/000175272424037834/edgar.htm
NPORT-P,,2024-03-28,2024-01-31,DFA INVESTMENT DIMENSIONS GROUP INC,,0000355437,355437,"Austin, Texas",Maryland,811-03258,24795040,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03258&action=getcompany,https://www.sec.gov/Archives/edgar/data/355437/000175272424073038/0001752724-24-073038-index.html,https://www.sec.gov/Archives/edgar/data/355437/000175272424073038/primary_doc.xml
NPORT-P,,2024-01-25,2023-11-30,NUVEEN PENNSYLVANIA QUALITY MUNICIPAL INCOME FUND,NQP,0000870780,87078,"Chicago, Illinois",Massachusetts,811-06265,24559352,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-06265&action=getcompany,https://www.sec.gov/Archives/edgar/data/87078/000175272424012469/0001752724-24-012469-index.html,https://www.sec.gov/Archives/edgar/data/87078/000175272424012469/primary_doc.xml
NT NPORT-P,,2024-01-30,2023-11-30,"BNY Mellon Municipal Bond Funds, Inc.",,0000075176,75176,"New York, New York",Maryland,811-02653,24575828,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-02653&action=getcompany,https://www.sec.gov/Archives/edgar/data/75176/000177569724000023/0001775697-24-000023-index.html,https://www.sec.gov/Archives/edgar/data/75176/000177569724000023/primary_doc.xml
NPORT-P,,2024-03-28,2024-01-31,AMERICAN FUNDS SHORT-TERM TAX-EXEMPT BOND FUND,,0000845376,845376,"Los Angeles, California",Delaware,811-05750,24792656,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05750&action=getcompany,https://www.sec.gov/Archives/edgar/data/845376/000114554924018743/0001145549-24-018743-index.html,https://www.sec.gov/Archives/edgar/data/845376/000114554924018743/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,DELAWARE GROUP TAX FREE FUND,,0000728352,728352,"Philadelphia, Pennsylvania",[],811-03850,24565503,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03850&action=getcompany,https://www.sec.gov/Archives/edgar/data/728352/000175272424015011/0001752724-24-015011-index.html,https://www.sec.gov/Archives/edgar/data/728352/000175272424015011/primary_doc.xml
NPORT-P,,2024-03-28,2024-01-31,JPMorgan Trust I,,0001217286,1217286,"New York, New York",Delaware,811-21295,24795397,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-21295&action=getcompany,https://www.sec.gov/Archives/edgar/data/1217286/000175272424073163/0001752724-24-073163-index.html,https://www.sec.gov/Archives/edgar/data/1217286/000175272424073163/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,SEI TAX EXEMPT TRUST,,0000701817,701817,"Oak, Pennsylvania",Massachusetts,811-03447,24567986,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03447&action=getcompany,https://www.sec.gov/Archives/edgar/data/701817/000175272424015818/0001752724-24-015818-index.html,https://www.sec.gov/Archives/edgar/data/701817/000175272424015818/STET_Sch_F.htm
NPORT-P,,2024-02-27,2023-12-31,NUVEEN INVESTMENT FUNDS INC,,0000820892,820892,"Chicago, Illinois",Maryland,811-05309,24685942,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05309&action=getcompany,https://www.sec.gov/Archives/edgar/data/820892/000175272424043074/0001752724-24-043074-index.html,https://www.sec.gov/Archives/edgar/data/820892/000175272424043074/primary_doc.xml
NPORT-P,,2024-02-27,2023-12-31,PIMCO CALIFORNIA MUNICIPAL INCOME FUND,PCQ,0001140411,1140411,"New York, New York",Massachusetts,811-10379,24684738,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-10379&action=getcompany,https://www.sec.gov/Archives/edgar/data/1140411/000114041124000015/0001140411-24-000015-index.html,https://www.sec.gov/Archives/edgar/data/1140411/000114041124000015/primary_doc.xml
NPORT-P,,2024-03-28,2024-01-31,Hartford Funds Exchange-Traded Trust,,0001501825,1501825,"Wayne, Pennsylvania",Delaware,811-23222,24797342,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-23222&action=getcompany,https://www.sec.gov/Archives/edgar/data/1501825/000175272424074063/0001752724-24-074063-index.html,https://www.sec.gov/Archives/edgar/data/1501825/000175272424074063/primary_doc.xml
6-K,Current report,2024-01-22,2024-01-19,Pacific Airport Group,"PAC, GPAEF",0001347557,1347557,"Guadalajara, Jalisco, Mexico",Mexico,001-32751,24546671,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32751&action=getcompany,https://www.sec.gov/Archives/edgar/data/1347557/000117184324000315/0001171843-24-000315-index.html,https://www.sec.gov/Archives/edgar/data/1347557/000117184324000315/f6k_011924.htm
NPORT-P,,2024-02-28,2023-12-31,EATON VANCE INVESTMENT TRUST,,0000779991,779991,"Boston, Massachusetts",[],811-04443,24694198,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04443&action=getcompany,https://www.sec.gov/Archives/edgar/data/779991/000175272424046114/0001752724-24-046114-index.html,https://www.sec.gov/Archives/edgar/data/779991/000175272424046114/primary_doc.xml
6-K,Current report,2024-03-22,2024-03-22,CORPORACION AMERICA AIRPORTS S.A.,CAAP,0001717393,1717393,"Luxembourg, Luxembourg",Luxembourg,001-38354,24774608,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38354&action=getcompany,https://www.sec.gov/Archives/edgar/data/1717393/000110465924037747/0001104659-24-037747-index.html,https://www.sec.gov/Archives/edgar/data/1717393/000110465924037747/tm249218d1_ex99-2.htm
NPORT-P,,2024-01-26,2023-11-30,SEI TAX EXEMPT TRUST,,0000701817,701817,"Oak, Pennsylvania",Massachusetts,811-03447,24567986,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03447&action=getcompany,https://www.sec.gov/Archives/edgar/data/701817/000175272424015818/0001752724-24-015818-index.html,https://www.sec.gov/Archives/edgar/data/701817/000175272424015818/STET_Sch_F.htm
N-CSR,Annual shareholder report,2024-03-07,2023-12-31,Blackstone Senior Floating Rate 2027 Term Fund,BSL,0001486298,1486298,"New York, New York",[],811-22393,24731082,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22393&action=getcompany,https://www.sec.gov/Archives/edgar/data/1486298/000139834424005552/0001398344-24-005552-index.html,https://www.sec.gov/Archives/edgar/data/1486298/000139834424005552/fp0086809-1_ex99irannotice.htm
NPORT-P,,2024-01-26,2023-11-30,SEI TAX EXEMPT TRUST,,0000701817,701817,"Oak, Pennsylvania",Massachusetts,811-03447,24567983,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03447&action=getcompany,https://www.sec.gov/Archives/edgar/data/701817/000175272424015815/0001752724-24-015815-index.html,https://www.sec.gov/Archives/edgar/data/701817/000175272424015815/primary_doc.xml
10-K,Annual report,2024-03-29,2023-12-31,Morgan Stanley Capital I Trust 2018-H3,,0001742383,1742383,"New York, New York",Delaware,333-206582-15,24801359,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-206582-15&action=getcompany,https://www.sec.gov/Archives/edgar/data/1742383/000188852424005219/0001888524-24-005219-index.html,https://www.sec.gov/Archives/edgar/data/1742383/000188852424005219/msc18h03_10k-2023.htm
10-K,Annual report,2024-03-08,2023-12-31,ARES INDUSTRIAL REAL ESTATE INCOME TRUST Inc.,,0001625941,1625941,"Denver, Colorado",Maryland,000-56032,24733759,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-56032&action=getcompany,https://www.sec.gov/Archives/edgar/data/1625941/000155837024002812/0001558370-24-002812-index.html,https://www.sec.gov/Archives/edgar/data/1625941/000155837024002812/aire-20231231xex21d1.htm
N-CSR,Annual shareholder report,2024-03-07,2023-12-31,Blackstone Strategic Credit 2027 Term Fund,BGB,0001546429,1546429,"New York, New York",[],811-22686,24731013,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22686&action=getcompany,https://www.sec.gov/Archives/edgar/data/1546429/000139834424005551/0001398344-24-005551-index.html,https://www.sec.gov/Archives/edgar/data/1546429/000139834424005551/fp0086807-1_ex99irannotice.htm
NPORT-P,,2024-03-27,2024-01-31,FIRST TRUST EXCHANGE-TRADED FUND III,,0001424212,1424212,"Wheaton, Illinois",[],811-22245,24788005,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-22245&action=getcompany,https://www.sec.gov/Archives/edgar/data/1424212/000175272424070613/0001752724-24-070613-index.html,https://www.sec.gov/Archives/edgar/data/1424212/000175272424070613/primary_doc.xml
NPORT-P,,2024-02-26,2023-12-31,PUTNAM TAX EXEMPT INCOME FUND,,0000205802,205802,"Boston, Massachusetts",Massachusetts,811-02675,24675717,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-02675&action=getcompany,https://www.sec.gov/Archives/edgar/data/205802/000086939224000363/0000869392-24-000363-index.html,https://www.sec.gov/Archives/edgar/data/205802/000086939224000363/primary_doc.xml
6-K,Current report,2024-01-17,2024-01-17,CORPORACION AMERICA AIRPORTS S.A.,CAAP,0001717393,1717393,"Luxembourg, Luxembourg",Luxembourg,001-38354,24538851,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38354&action=getcompany,https://www.sec.gov/Archives/edgar/data/1717393/000115752324000067/0001157523-24-000067-index.html,https://www.sec.gov/Archives/edgar/data/1717393/000115752324000067/a53884220ex99_1.htm
NPORT-P,,2024-01-05,2023-11-30,EATON VANCE CALIFORNIA MUNICIPAL INCOME TRUST,CEV,0001074692,1074692,"Boston, Massachusetts",[],811-09157,24515129,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09157&action=getcompany,https://www.sec.gov/Archives/edgar/data/1074692/000175272424000755/0001752724-24-000755-index.html,https://www.sec.gov/Archives/edgar/data/1074692/000175272424000755/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,SEI TAX EXEMPT TRUST,,0000701817,701817,"Oak, Pennsylvania",Massachusetts,811-03447,24567988,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03447&action=getcompany,https://www.sec.gov/Archives/edgar/data/701817/000175272424015819/0001752724-24-015819-index.html,https://www.sec.gov/Archives/edgar/data/701817/000175272424015819/STET_Sch_F.htm
NPORT-P,,2024-03-28,2024-01-31,HARTFORD MUTUAL FUNDS INC/CT,,0001006415,1006415,"Wayne, Pennsylvania",Maryland,811-07589,24797215,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07589&action=getcompany,https://www.sec.gov/Archives/edgar/data/1006415/000175272424073992/0001752724-24-073992-index.html,https://www.sec.gov/Archives/edgar/data/1006415/000175272424073992/primary_doc.xml
NPORT-P,,2024-01-17,2023-11-30,FRANKLIN TAX FREE TRUST,,0000757010,75701,"San Mateo, California",Florida,811-04149,24537460,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04149&action=getcompany,https://www.sec.gov/Archives/edgar/data/75701/000175272424005810/0001752724-24-005810-index.html,https://www.sec.gov/Archives/edgar/data/75701/000175272424005810/primary_doc.xml
NPORT-P,,2024-01-25,2023-11-30,NUVEEN NEW YORK QUALITY MUNICIPAL INCOME FUND,NAN,0001074769,1074769,"Chicago, Illinois",Massachusetts,811-09135,24560704,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09135&action=getcompany,https://www.sec.gov/Archives/edgar/data/1074769/000175272424013534/0001752724-24-013534-index.html,https://www.sec.gov/Archives/edgar/data/1074769/000175272424013534/tiaa_NAN.htm
10-K,Annual report,2024-03-29,2023-12-31,Morgan Stanley Capital I Trust 2019-H6,,0001773339,1773339,"New York, New York",Delaware,333-227446-04,24801121,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-227446-04&action=getcompany,https://www.sec.gov/Archives/edgar/data/1773339/000188852424005203/0001888524-24-005203-index.html,https://www.sec.gov/Archives/edgar/data/1773339/000188852424005203/msc19h06_10k-2023.htm
NPORT-P,,2024-01-25,2023-11-30,NUVEEN MULTISTATE TRUST II /MA/,,0001018975,1018975,"Chicago, Illinois",Massachusetts,811-07755,24560577,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07755&action=getcompany,https://www.sec.gov/Archives/edgar/data/1018975/000175272424013472/0001752724-24-013472-index.html,https://www.sec.gov/Archives/edgar/data/1018975/000175272424013472/tiaa_NFNY.htm
NPORT-P,,2024-01-25,2023-11-30,NUVEEN MULTISTATE TRUST II /MA/,,0001018975,1018975,"Chicago, Illinois",Massachusetts,811-07755,24560475,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-07755&action=getcompany,https://www.sec.gov/Archives/edgar/data/1018975/000175272424013321/0001752724-24-013321-index.html,https://www.sec.gov/Archives/edgar/data/1018975/000175272424013321/tiaa_CT.htm
NT NPORT-P,,2024-03-22,2023-11-30,BNY MELLON FUNDS TRUST,,0001111565,1111565,"New York, New York",[],811-09903,24773747,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09903&action=getcompany,https://www.sec.gov/Archives/edgar/data/1111565/000177569724000185/0001775697-24-000185-index.html,https://www.sec.gov/Archives/edgar/data/1111565/000177569724000185/primary_doc.xml
NT NPORT-P,,2024-01-30,2023-11-30,BNY MELLON FUNDS TRUST,,0001111565,1111565,"New York, New York",[],811-09903,24575832,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09903&action=getcompany,https://www.sec.gov/Archives/edgar/data/1111565/000177569724000027/0001775697-24-000027-index.html,https://www.sec.gov/Archives/edgar/data/1111565/000177569724000027/primary_doc.xml
NPORT-P,,2024-02-27,2023-12-31,BERNSTEIN SANFORD C FUND INC,,0000832808,832808,"New York, New York",Maryland,811-05555,24688661,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05555&action=getcompany,https://www.sec.gov/Archives/edgar/data/832808/000175272424043573/0001752724-24-043573-index.html,https://www.sec.gov/Archives/edgar/data/832808/000175272424043573/primary_doc.xml
NPORT-P,,2024-01-26,2023-11-30,AMERICAN CENTURY CALIFORNIA TAX FREE & MUNICIPAL FUNDS,,0000717316,717316,"Mountain View, California",Massachusetts,811-03706,24563740,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-03706&action=getcompany,https://www.sec.gov/Archives/edgar/data/717316/000114554924003320/0001145549-24-003320-index.html,https://www.sec.gov/Archives/edgar/data/717316/000114554924003320/primary_doc.xml
NPORT-P,,2024-02-26,2023-12-31,MFS MUNICIPAL SERIES TRUST,,0000751656,751656,"Boston, Massachusetts",Massachusetts,811-04096,24673947,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-04096&action=getcompany,https://www.sec.gov/Archives/edgar/data/751656/000175272424037827/0001752724-24-037827-index.html,https://www.sec.gov/Archives/edgar/data/751656/000175272424037827/edgar.htm
NPORT-P,,2024-03-22,2024-01-31,NUVEEN MUNICIPAL HIGH INCOME OPPORTUNITY FUND,NMZ,0001266585,1266585,"Chicago, Illinois",Massachusetts,811-21449,24774298,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-21449&action=getcompany,https://www.sec.gov/Archives/edgar/data/1266585/000175272424063388/0001752724-24-063388-index.html,https://www.sec.gov/Archives/edgar/data/1266585/000175272424063388/tiaa_NMZ.htm
NPORT-P,,2024-03-15,2024-01-31,GLENMEDE FUND INC,,0000835663,835663,"Boston, Massachusetts",Maryland,811-05577,24753589,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-05577&action=getcompany,https://www.sec.gov/Archives/edgar/data/835663/000175272424056521/0001752724-24-056521-index.html,https://www.sec.gov/Archives/edgar/data/835663/000175272424056521/primary_doc.xml
10-K,Annual report,2024-02-29,2023-12-31,Allegiant Travel CO,ALGT,0001362468,1362468,"Las Vegas, Nevada",Nevada,001-33166,24705170,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-33166&action=getcompany,https://www.sec.gov/Archives/edgar/data/1362468/000136246824000007/0001362468-24-000007-index.html,https://www.sec.gov/Archives/edgar/data/1362468/000136246824000007/algt-20231231.htm
NT NPORT-P,,2024-01-30,2023-11-30,BNY MELLON FUNDS TRUST,,0001111565,1111565,"New York, New York",[],811-09903,24575818,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=811-09903&action=getcompany,https://www.sec.gov/Archives/edgar/data/1111565/000177569724000015/0001775697-24-000015-index.html,https://www.sec.gov/Archives/edgar/data/1111565/000177569724000015/primary_doc.xml
