root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
DEF 14A,Proxy statement,2024-04-23,2024-06-20,"Hercules Capital, Inc.","HCXY, HTGC",0001280784,1280784,"San Mateo, California",Maryland,814-00702,24865060,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=814-00702&action=getcompany,https://www.sec.gov/Archives/edgar/data/1280784/000119312524107052/0001193125-24-107052-index.html,https://www.sec.gov/Archives/edgar/data/1280784/000119312524107052/d158987ddef14a.htm
PRE 14A,Proxy statement (preliminary),2024-03-28,2023-12-31,FB Financial Corp,FBK,0001649749,1649749,"Nashville, Tennessee",Tennessee,001-37875,24800037,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-37875&action=getcompany,https://www.sec.gov/Archives/edgar/data/1649749/000164974924000077/0001649749-24-000077-index.html,https://www.sec.gov/Archives/edgar/data/1649749/000164974924000077/fbk-20240328.htm
DEF 14A,Proxy statement,2024-03-28,2024-03-27,INTEL CORP,INTC,0000050863,50863,"Santa Clara, California",Delaware,000-06217,24792346,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-06217&action=getcompany,https://www.sec.gov/Archives/edgar/data/50863/000005086324000057/0000050863-24-000057-index.html,https://www.sec.gov/Archives/edgar/data/50863/000005086324000057/intc-20240327.htm
DEF 14A,Proxy statement,2024-04-18,2024-05-31,"Consolidated Communications Holdings, Inc.",CNSL,0001304421,1304421,"Mattoon, Illinois",Delaware,000-51446,24854781,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-51446&action=getcompany,https://www.sec.gov/Archives/edgar/data/1304421/000110465924048894/0001104659-24-048894-index.html,https://www.sec.gov/Archives/edgar/data/1304421/000110465924048894/tm2412113d2_def14a.htm
10-K,Annual report,2024-03-20,2023-12-31,"Grove Collaborative Holdings, Inc.","GROV, GROVW",0001841761,1841761,"San Francisco, California",Delaware,001-40263,24768582,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40263&action=getcompany,https://www.sec.gov/Archives/edgar/data/1841761/000162828024012257/0001628280-24-012257-index.html,https://www.sec.gov/Archives/edgar/data/1841761/000162828024012257/exhibit1035-formofpsuagree.htm
DEF 14A,Proxy statement,2024-04-03,2024-05-14,Dakota Gold Corp.,"DC, DC-WT",0001852353,1852353,"Lead, South Dakota",Nevada,001-41349,24817015,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41349&action=getcompany,https://www.sec.gov/Archives/edgar/data/1852353/000110465924042909/0001104659-24-042909-index.html,https://www.sec.gov/Archives/edgar/data/1852353/000110465924042909/tm242947d2_def14a.htm
10-K,Annual report,2024-05-10,2023-12-31,US NUCLEAR CORP.,UCLE,0001543623,1543623,"Canoga Park, California",Delaware,000-54617,24936064,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-54617&action=getcompany,https://www.sec.gov/Archives/edgar/data/1543623/000121390024041830/0001213900-24-041830-index.html,https://www.sec.gov/Archives/edgar/data/1543623/000121390024041830/ea0205540-10k_usnuclear.htm
DEF 14A,Proxy statement,2024-04-22,2023-12-31,PNM RESOURCES INC,PNM,0001108426,1108426,"Albuquerque, New Mexico",New Mexico,001-32462,24861471,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32462&action=getcompany,https://www.sec.gov/Archives/edgar/data/1108426/000110842624000023/0001108426-24-000023-index.html,https://www.sec.gov/Archives/edgar/data/1108426/000110842624000023/pnm-20240418.htm
8-K,Current report,2024-03-19,2024-03-15,Flywire Corp,FLYW,0001580560,158056,"Boston, Massachusetts",Delaware,001-40430,24763208,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40430&action=getcompany,https://www.sec.gov/Archives/edgar/data/158056/000119312524071282/0001193125-24-071282-index.html,https://www.sec.gov/Archives/edgar/data/158056/000119312524071282/d783437dex31.htm
10-K,Annual report,2024-04-29,2023-12-31,Expion360 Inc.,XPON,0001894954,1894954,"Redmond, Oregon",Nevada,001-41347,24891222,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41347&action=getcompany,https://www.sec.gov/Archives/edgar/data/1894954/000190359624000260/0001903596-24-000260-index.html,https://www.sec.gov/Archives/edgar/data/1894954/000190359624000260/xpon_10ka.htm
F-6,Registration statement (foreign issuer),2024-05-07,,"['Cogna Education, S.A./ADR', 'JPMorgan Chase Bank, N.A. - ADR Depositary']",,"['0002013329', '0001474274']","['2013329', '1474274']","['Belo Horizonte, Brazil', 'New York, New York']","['Brazil', 'Ohio']",333-279164,24920819,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-279164&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/2013329/000110465924057886/0001104659-24-057886-index.html', 'https://www.sec.gov/Archives/edgar/data/1474274/000110465924057886/0001104659-24-057886-index.html']","['https://www.sec.gov/Archives/edgar/data/2013329/000110465924057886/tm2411695d1_ex99-a.htm', 'https://www.sec.gov/Archives/edgar/data/1474274/000110465924057886/tm2411695d1_ex99-a.htm']"
DEF 14A,Proxy statement,2024-04-02,2024-05-16,"XPO, Inc.",XPO,0001166003,1166003,"Greenwich, Connecticut",[],001-32172,24814185,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32172&action=getcompany,https://www.sec.gov/Archives/edgar/data/1166003/000110465924042499/0001104659-24-042499-index.html,https://www.sec.gov/Archives/edgar/data/1166003/000110465924042499/tm242852-2_def14a.htm
F-6,Registration statement (foreign issuer),2024-04-29,,"['Cogna Educacao S.A.', 'JPMorgan Chase Bank, N.A. - ADR Depositary']",,"['0001844123', '0001474274']","['1844123', '1474274']","['Minas Gerais - Mg, Brazil', 'New York, New York']","['Brazil', 'Ohio']",333-278987,24891747,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-278987&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1844123/000110465924054101/0001104659-24-054101-index.html', 'https://www.sec.gov/Archives/edgar/data/1474274/000110465924054101/0001104659-24-054101-index.html']","['https://www.sec.gov/Archives/edgar/data/1844123/000110465924054101/tm2411695d1_ex99-a.htm', 'https://www.sec.gov/Archives/edgar/data/1474274/000110465924054101/tm2411695d1_ex99-a.htm']"
6-K,Current report,2024-05-23,2024-06-28,EMX Royalty Corp,EMX,0001285786,1285786,"Vancouver, British Columbia, Canada","British Columbia, Canada",001-35404,24974825,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35404&action=getcompany,https://www.sec.gov/Archives/edgar/data/1285786/000106299324010999/0001062993-24-010999-index.html,https://www.sec.gov/Archives/edgar/data/1285786/000106299324010999/exhibit99-4.htm
10-K,Annual report,2024-03-20,2023-12-31,Bubblr Inc.,BBLR,0001873722,1873722,"New York, New York",Wyoming,333-260902,24768112,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-260902&action=getcompany,https://www.sec.gov/Archives/edgar/data/1873722/000149315224010665/0001493152-24-010665-index.html,https://www.sec.gov/Archives/edgar/data/1873722/000149315224010665/ex10-19.htm
424B3,Prospectus,2024-05-06,,"Goodness Growth Holdings, Inc.",GDNSF,0001771706,1771706,"Minneapolis, Minnesota","British Columbia, Canada",333-273728,24915321,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-273728&action=getcompany,https://www.sec.gov/Archives/edgar/data/1771706/000155837024006689/0001558370-24-006689-index.html,https://www.sec.gov/Archives/edgar/data/1771706/000155837024006689/tmb-20240503x424b3.htm
DEF 14A,Proxy statement,2024-04-17,2024-05-29,EPR PROPERTIES,"EPR, EPR-PC, EPR-PE, EPR-PG",0001045450,104545,"Kansas City, Missouri",Maryland,001-13561,24851269,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-13561&action=getcompany,https://www.sec.gov/Archives/edgar/data/104545/000119312524099109/0001193125-24-099109-index.html,https://www.sec.gov/Archives/edgar/data/104545/000119312524099109/d369246ddef14a.htm
DEF 14A,Proxy statement,2024-03-18,2024-05-02,HORIZON BANCORP INC /IN/,HBNC,0000706129,706129,"Michigan City, Indiana",Indiana,000-10792,24757871,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-10792&action=getcompany,https://www.sec.gov/Archives/edgar/data/706129/000070612924000017/0000706129-24-000017-index.html,https://www.sec.gov/Archives/edgar/data/706129/000070612924000017/hbnc-20240315.htm
10-K,Annual report,2024-07-15,2023-12-31,Indoor Harvest Corp,INQD,0001572565,1572565,"Austin, Texas",Texas,000-55594,241118079,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-55594&action=getcompany,https://www.sec.gov/Archives/edgar/data/1572565/000149315224027892/0001493152-24-027892-index.html,https://www.sec.gov/Archives/edgar/data/1572565/000149315224027892/form10-ka.htm
40-F,Registration statement,2024-03-25,2023-12-31,WESTPORT FUEL SYSTEMS INC.,WPRT,0001370416,1370416,"Vancouver, British Columbia, Canada",[],001-34152,24780035,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34152&action=getcompany,https://www.sec.gov/Archives/edgar/data/1370416/000137041624000004/0001370416-24-000004-index.html,https://www.sec.gov/Archives/edgar/data/1370416/000137041624000004/wprt-12312023xex993decembe.htm
DEF 14A,Proxy statement,2024-04-05,2024-04-03,"Edesa Biotech, Inc.",EDSA,0001540159,1540159,"Markham, Ontario, Canada","British Columbia, Canada",001-37619,24826940,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-37619&action=getcompany,https://www.sec.gov/Archives/edgar/data/1540159/000165495424004307/0001654954-24-004307-index.html,https://www.sec.gov/Archives/edgar/data/1540159/000165495424004307/edsa_def14a.htm
DEF 14A,Proxy statement,2024-04-29,2024-06-18,"NV5 Global, Inc.",NVEE,0001532961,1532961,"Hollywood, Florida",Delaware,001-35849,24892306,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35849&action=getcompany,https://www.sec.gov/Archives/edgar/data/1532961/000162828024019065/0001628280-24-019065-index.html,https://www.sec.gov/Archives/edgar/data/1532961/000162828024019065/nvee-20240429.htm
6-K,Current report,2024-02-29,2024-02-28,NOVONIX Ltd,"NVX, NVNXF",0001859795,1859795,"Brisbane, Australia",Australia,001-41208,24705040,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41208&action=getcompany,https://www.sec.gov/Archives/edgar/data/1859795/000095017024023263/0000950170-24-023263-index.html,https://www.sec.gov/Archives/edgar/data/1859795/000095017024023263/nvx-ex99_2.htm
DEF 14A,Proxy statement,2024-08-05,2024-09-18,DARDEN RESTAURANTS INC,DRI,0000940944,940944,"Orlando, Florida",Florida,001-13666,241173634,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-13666&action=getcompany,https://www.sec.gov/Archives/edgar/data/940944/000095017024090429/0000950170-24-090429-index.html,https://www.sec.gov/Archives/edgar/data/940944/000095017024090429/dri-20240801.htm
PRE 14A,Proxy statement (preliminary),2024-04-04,2024-06-07,Hillman Solutions Corp.,HLMN,0001822492,1822492,"Cincinnati, Ohio",Delaware,001-39609,24823664,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39609&action=getcompany,https://www.sec.gov/Archives/edgar/data/1822492/000182249224000066/0001822492-24-000066-index.html,https://www.sec.gov/Archives/edgar/data/1822492/000182249224000066/hlmn-20240404.htm
6-K,Current report,2024-05-13,2024-05-13,B2GOLD CORP,BTG,0001429937,1429937,"Vancouver, British Columbia, Canada","British Columbia, Canada",001-35936,24939589,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35936&action=getcompany,https://www.sec.gov/Archives/edgar/data/1429937/000119312524137262/0001193125-24-137262-index.html,https://www.sec.gov/Archives/edgar/data/1429937/000119312524137262/d807737dex991.htm
DEF 14A,Proxy statement,2024-04-05,2024-05-08,"ENVESTNET, INC.",ENV,0001337619,1337619,"Berwyn, Pennsylvania",Delaware,001-34835,24826640,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34835&action=getcompany,https://www.sec.gov/Archives/edgar/data/1337619/000110465924044267/0001104659-24-044267-index.html,https://www.sec.gov/Archives/edgar/data/1337619/000110465924044267/tm242893-4_def14a.htm
PRE 14A,Proxy statement (preliminary),2024-02-23,2024-04-26,KELLANOVA,K,0000055067,55067,"Chicago, Illinois",Delaware,001-04171,24671526,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-04171&action=getcompany,https://www.sec.gov/Archives/edgar/data/55067/000005506724000007/0000055067-24-000007-index.html,https://www.sec.gov/Archives/edgar/data/55067/000005506724000007/k-20240223.htm
DEF 14A,Proxy statement,2024-04-11,2024-05-07,"Accelerate Diagnostics, Inc",AXDX,0000727207,727207,"Tucson, Arizona",Delaware,001-31822,24838623,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-31822&action=getcompany,https://www.sec.gov/Archives/edgar/data/727207/000110465924046295/0001104659-24-046295-index.html,https://www.sec.gov/Archives/edgar/data/727207/000110465924046295/tm2411599d1_def14a.htm
10-K,Annual report,2024-03-01,2023-12-31,"POWERSCHOOL HOLDINGS, INC.",PWSC,0001835681,1835681,"Folsom, California",Delaware,001-40684,24705394,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40684&action=getcompany,https://www.sec.gov/Archives/edgar/data/1835681/000183568124000016/0001835681-24-000016-index.html,https://www.sec.gov/Archives/edgar/data/1835681/000183568124000016/exhibit1027-employmentagre.htm
DEF 14A,Proxy statement,2024-03-18,2024-04-30,WELLS FARGO & COMPANY/MN,"WFC, WFCNP, WFC-PA, WFC-PC, WFC-PD, WFC-PL, WFC-PR, WFC-PY, WFC-PZ",0000072971,72971,"San Francisco, California",Delaware,001-02979,24759949,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-02979&action=getcompany,https://www.sec.gov/Archives/edgar/data/72971/000007297124000084/0000072971-24-000084-index.html,https://www.sec.gov/Archives/edgar/data/72971/000007297124000084/wfc-20240315.htm
10-K,Annual report,2024-04-12,2023-06-30,First America Resources Corp,FSTJ,0001525306,1525306,"Morris, Illinois",Nevada,333-175482,24841124,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-175482&action=getcompany,https://www.sec.gov/Archives/edgar/data/1525306/000147793224002043/0001477932-24-002043-index.html,https://www.sec.gov/Archives/edgar/data/1525306/000147793224002043/fstj_10ka.htm
DEF 14A,Proxy statement,2024-04-25,2024-06-04,TJX COMPANIES INC /DE/,TJX,0000109198,109198,"Framingham, Massachusetts",Delaware,001-04908,24874294,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-04908&action=getcompany,https://www.sec.gov/Archives/edgar/data/109198/000010919824000023/0000109198-24-000023-index.html,https://www.sec.gov/Archives/edgar/data/109198/000010919824000023/tjx-20240424.htm
DEF 14A,Proxy statement,2024-04-18,2024-05-28,FIRST FINANCIAL BANCORP /OH/,FFBC,0000708955,708955,"Cincinnati, Ohio",Ohio,001-34762,24852711,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34762&action=getcompany,https://www.sec.gov/Archives/edgar/data/708955/000110465924048497/0001104659-24-048497-index.html,https://www.sec.gov/Archives/edgar/data/708955/000110465924048497/tm2323755d8_def14a.htm
PRE 14A,Proxy statement (preliminary),2024-04-04,2024-04-01,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",HASI,0001561894,1561894,"Annapolis, Maryland",Maryland,001-35877,24823911,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35877&action=getcompany,https://www.sec.gov/Archives/edgar/data/1561894/000156189424000038/0001561894-24-000038-index.html,https://www.sec.gov/Archives/edgar/data/1561894/000156189424000038/hasi-20240404.htm
PRE 14A,Proxy statement (preliminary),2024-04-18,2024-06-18,"NV5 Global, Inc.",NVEE,0001532961,1532961,"Hollywood, Florida",Delaware,001-35849,24854270,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35849&action=getcompany,https://www.sec.gov/Archives/edgar/data/1532961/000162828024016754/0001628280-24-016754-index.html,https://www.sec.gov/Archives/edgar/data/1532961/000162828024016754/nvee-20240418.htm
PRE 14A,Proxy statement (preliminary),2024-01-12,2024-02-23,JEWETT CAMERON TRADING CO LTD,JCTCF,0000885307,885307,"North Plains, Oregon",Oregon,000-19954,24532117,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-19954&action=getcompany,https://www.sec.gov/Archives/edgar/data/885307/000121716024000004/0001217160-24-000004-index.html,https://www.sec.gov/Archives/edgar/data/885307/000121716024000004/jctnoticeandproxy2024annualp.htm
DEF 14A,Proxy statement,2024-04-23,2024-04-23,Hillman Solutions Corp.,HLMN,0001822492,1822492,"Cincinnati, Ohio",Delaware,001-39609,24862765,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39609&action=getcompany,https://www.sec.gov/Archives/edgar/data/1822492/000182249224000070/0001822492-24-000070-index.html,https://www.sec.gov/Archives/edgar/data/1822492/000182249224000070/hlmn-20240416.htm
DEF 14A,Proxy statement,2024-04-30,2024-05-10,ARGAN INC,AGX,0000100591,100591,"Rockville, Maryland",Delaware,001-31756,24893206,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-31756&action=getcompany,https://www.sec.gov/Archives/edgar/data/100591/000155837024006163/0001558370-24-006163-index.html,https://www.sec.gov/Archives/edgar/data/100591/000155837024006163/agx-20240510xdef14a.htm
DEF 14A,Proxy statement,2024-04-15,2024-04-15,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",HASI,0001561894,1561894,"Annapolis, Maryland",Maryland,001-35877,24844785,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35877&action=getcompany,https://www.sec.gov/Archives/edgar/data/1561894/000156189424000042/0001561894-24-000042-index.html,https://www.sec.gov/Archives/edgar/data/1561894/000156189424000042/hasi-20240415.htm
DEF 14A,Proxy statement,2024-03-25,2024-05-07,TREX CO INC,TREX,0001069878,1069878,"Winchester, Virginia",Delaware,001-14649,24777166,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-14649&action=getcompany,https://www.sec.gov/Archives/edgar/data/1069878/000119312524076082/0001193125-24-076082-index.html,https://www.sec.gov/Archives/edgar/data/1069878/000119312524076082/d852922ddef14a.htm
DEF 14A,Proxy statement,2024-06-11,2024-07-09,"Anika Therapeutics, Inc.",ANIK,0000898437,898437,"Bedford, Massachusetts",Delaware,001-14027,241036637,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-14027&action=getcompany,https://www.sec.gov/Archives/edgar/data/898437/000119312524159219/0001193125-24-159219-index.html,https://www.sec.gov/Archives/edgar/data/898437/000119312524159219/d692662ddef14a.htm
10-K,Annual report,2024-02-05,2023-12-31,"Carriage House Event Center, Inc.",CRGH,0001798458,1798458,"Castle Pines, Colorado",Colorado,000-56423,24594493,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-56423&action=getcompany,https://www.sec.gov/Archives/edgar/data/1798458/000182646624000003/0001826466-24-000003-index.html,https://www.sec.gov/Archives/edgar/data/1798458/000182646624000003/chec-20231231x10k.htm
DEF 14A,Proxy statement,2024-01-25,2024-02-23,JEWETT CAMERON TRADING CO LTD,JCTCF,0000885307,885307,"North Plains, Oregon",Oregon,000-19954,24561273,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-19954&action=getcompany,https://www.sec.gov/Archives/edgar/data/885307/000121716024000006/0001217160-24-000006-index.html,https://www.sec.gov/Archives/edgar/data/885307/000121716024000006/jctnoticeandproxy2024def.htm
DEF 14A,Proxy statement,2024-01-29,2024-03-12,"Cencora, Inc.",COR,0001140859,1140859,"Conshohocken, Pennsylvania",Delaware,001-16671,24574141,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-16671&action=getcompany,https://www.sec.gov/Archives/edgar/data/1140859/000110465924007747/0001104659-24-007747-index.html,https://www.sec.gov/Archives/edgar/data/1140859/000110465924007747/tm242215d7_def14a.htm
DEF 14A,Proxy statement,2024-03-13,2023-12-31,ALAMO GROUP INC,ALG,0000897077,897077,"Seguin, Texas",Delaware,001-13854,24746071,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-13854&action=getcompany,https://www.sec.gov/Archives/edgar/data/897077/000089707724000048/0000897077-24-000048-index.html,https://www.sec.gov/Archives/edgar/data/897077/000089707724000048/a2024proxybody.htm
DEF 14A,Proxy statement,2024-04-12,2023-12-31,SSR MINING INC.,"SSRM, SSRGF",0000921638,921638,"Denver, Colorado","British Columbia, Canada",001-35455,24842110,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35455&action=getcompany,https://www.sec.gov/Archives/edgar/data/921638/000092163824000112/0000921638-24-000112-index.html,https://www.sec.gov/Archives/edgar/data/921638/000092163824000112/ssrm-20240412.htm
PRE 14A,Proxy statement (preliminary),2024-03-12,2024-05-07,ALBEMARLE CORP,ALB,0000915913,915913,"Charlotte, North Carolina",Virginia,001-12658,24739690,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-12658&action=getcompany,https://www.sec.gov/Archives/edgar/data/915913/000091591324000084/0000915913-24-000084-index.html,https://www.sec.gov/Archives/edgar/data/915913/000091591324000084/alb-20240311.htm
DEF 14A,Proxy statement,2024-03-28,2024-05-09,ARCH CAPITAL GROUP LTD.,"ACGL, ACGLN, ACGLO",0000947484,947484,"Pembroke, Bermuda",[],001-16209,24793489,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-16209&action=getcompany,https://www.sec.gov/Archives/edgar/data/947484/000094748424000035/0000947484-24-000035-index.html,https://www.sec.gov/Archives/edgar/data/947484/000094748424000035/acgl-20240327.htm
DEF 14A,Proxy statement,2024-03-04,2024-04-26,KELLANOVA,K,0000055067,55067,"Chicago, Illinois",Delaware,001-04171,24716276,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-04171&action=getcompany,https://www.sec.gov/Archives/edgar/data/55067/000005506724000010/0000055067-24-000010-index.html,https://www.sec.gov/Archives/edgar/data/55067/000005506724000010/k-20240303.htm
DEF 14A,Proxy statement,2024-04-26,2024-06-13,"Enfusion, Inc.",ENFN,0001868912,1868912,"Chicago, Illinois",Delaware,001-40949,24883953,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40949&action=getcompany,https://www.sec.gov/Archives/edgar/data/1868912/000155837024005911/0001558370-24-005911-index.html,https://www.sec.gov/Archives/edgar/data/1868912/000155837024005911/tmb-20240613xdef14a.htm
DEF 14A,Proxy statement,2024-07-11,2024-07-11,8X8 INC /DE/,EGHT,0001023731,1023731,"Campbell, California",Delaware,001-38312,241112318,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38312&action=getcompany,https://www.sec.gov/Archives/edgar/data/1023731/000102373124000061/0001023731-24-000061-index.html,https://www.sec.gov/Archives/edgar/data/1023731/000102373124000061/eght-20240711.htm
10-K,Annual report,2024-04-01,2023-12-31,AGRIFORCE GROWING SYSTEMS LTD.,"AGRI, AGRIW",0001826397,1826397,"Vancouver, British Columbia, Canada","British Columbia, Canada",001-40578,24809911,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40578&action=getcompany,https://www.sec.gov/Archives/edgar/data/1826397/000149315224012418/0001493152-24-012418-index.html,https://www.sec.gov/Archives/edgar/data/1826397/000149315224012418/form10-k.htm
DEF 14A,Proxy statement,2024-04-30,2024-06-20,"Orchestra BioMed Holdings, Inc.",OBIO,0001814114,1814114,"New Hope, Pennsylvania",Delaware,001-39421,24897466,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39421&action=getcompany,https://www.sec.gov/Archives/edgar/data/1814114/000110465924054945/0001104659-24-054945-index.html,https://www.sec.gov/Archives/edgar/data/1814114/000110465924054945/tm2412685d1_def14a.htm
6-K,Current report,2024-05-15,2024-06-26,Metalla Royalty & Streaming Ltd.,MTA,0001722606,1722606,"Vancouver, British Columbia, Canada","British Columbia, Canada",001-39166,24951768,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39166&action=getcompany,https://www.sec.gov/Archives/edgar/data/1722606/000106299324010328/0001062993-24-010328-index.html,https://www.sec.gov/Archives/edgar/data/1722606/000106299324010328/exhibit99-2.htm
6-K,Current report,2024-03-26,2023-12-31,WESTPORT FUEL SYSTEMS INC.,WPRT,0001370416,1370416,"Vancouver, British Columbia, Canada",[],001-34152,24780443,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34152&action=getcompany,https://www.sec.gov/Archives/edgar/data/1370416/000137041624000006/0001370416-24-000006-index.html,https://www.sec.gov/Archives/edgar/data/1370416/000137041624000006/wprt-12312023xex993decembe.htm
10-K,Annual report,2024-04-29,2023-12-31,LIVEPERSON INC,LPSN,0001102993,1102993,"New York, New York",Delaware,001-41926,24892574,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41926&action=getcompany,https://www.sec.gov/Archives/edgar/data/1102993/000110299324000068/0001102993-24-000068-index.html,https://www.sec.gov/Archives/edgar/data/1102993/000110299324000068/lpsn-20231231.htm
8-K,Current report,2024-02-15,2024-02-15,Sino Green Land Corp.,SGLA,0001433551,1433551,"Semenyih, Selangor, Malaysia",[],000-53208,24644780,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-53208&action=getcompany,https://www.sec.gov/Archives/edgar/data/1433551/000149315224006894/0001493152-24-006894-index.html,https://www.sec.gov/Archives/edgar/data/1433551/000149315224006894/form8-k.htm
DRS,Draft registration statement,2024-04-11,,Breathe BioMedical Inc.,,0002004349,2004349,"Moncton, New Brunswick, Canada","New Brunswick, Canada",377-07120,24837232,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=377-07120&action=getcompany,https://www.sec.gov/Archives/edgar/data/2004349/000149315224014283/0001493152-24-014283-index.html,https://www.sec.gov/Archives/edgar/data/2004349/000149315224014283/filename11.htm
6-K,Current report,2024-05-30,2024-05-30,"SUMITOMO MITSUI FINANCIAL GROUP, INC.","SMFG, SMFNF",0001022837,1022837,"Tokyo, Japan",Japan,001-34919,241000606,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34919&action=getcompany,https://www.sec.gov/Archives/edgar/data/1022837/000119312524149706/0001193125-24-149706-index.html,https://www.sec.gov/Archives/edgar/data/1022837/000119312524149706/d844358dex992.pdf
DEF 14A,Proxy statement,2024-04-22,2024-05-22,DEXCOM INC,DXCM,0001093557,1093557,"San Diego, California",Delaware,000-51222,24861592,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-51222&action=getcompany,https://www.sec.gov/Archives/edgar/data/1093557/000109355724000070/0001093557-24-000070-index.html,https://www.sec.gov/Archives/edgar/data/1093557/000109355724000070/dxcm-20240422.htm
8-K,Current report,2024-01-11,2024-01-10,SeaStar Medical Holding Corp,"ICU, ICUCW",0001831868,1831868,"Denver, Colorado",Colorado,001-39927,24529360,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39927&action=getcompany,https://www.sec.gov/Archives/edgar/data/1831868/000092963824000084/0000929638-24-000084-index.html,https://www.sec.gov/Archives/edgar/data/1831868/000092963824000084/exhibit10-1.htm
DEF 14A,Proxy statement,2024-04-12,2024-05-28,"Trade Desk, Inc.",TTD,0001671933,1671933,"Ventura, California",Delaware,001-37879,24841381,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-37879&action=getcompany,https://www.sec.gov/Archives/edgar/data/1671933/000167193324000037/0001671933-24-000037-index.html,https://www.sec.gov/Archives/edgar/data/1671933/000167193324000037/ttd-20240412.htm
DEF 14A,Proxy statement,2024-04-03,2024-05-07,INTEGRAL AD SCIENCE HOLDING CORP.,IAS,0001842718,1842718,"New York, New York",Delaware,001-40557,24818720,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40557&action=getcompany,https://www.sec.gov/Archives/edgar/data/1842718/000114036124017578/0001140361-24-017578-index.html,https://www.sec.gov/Archives/edgar/data/1842718/000114036124017578/ny20024242x1_def14a.htm
